order_item_id,order_id,brand,category,price,discount,sale_flag
7277,3619,Zara,Home,57.86,0.0,0
7278,3619,Zara,Bags,63.75,0.0,0
7279,3620,Gucci,Jeans,2500.0,0.0,0
7280,3621,Shein,Swimwear,18.15,0.0,0
7281,3622,Shein,Footwear,30.06,0.0,0
7282,3623,Urban Outfitters,Accessories,44.28,0.0,0
7283,3624,Urban Outfitters,Footwear,85.05,0.0,0
7284,3624,Urban Outfitters,Beauty,74.03,15.25,1
7285,3624,Urban Outfitters,Tops,87.09,0.0,0
7286,3625,Under Armour,Swimwear,59.92,0.0,0
7287,3626,Gucci,Beauty,646.84,0.0,0
7288,3626,Gucci,Beauty,1052.15,219.83,1
7289,3626,Gucci,Tops,1908.42,0.0,0
7290,3627,Under Armour,Outerwear,112.76,0.0,0
7291,3627,Under Armour,Lingerie,40.96,8.58,1
7292,3628,Zara,Beauty,51.53,0.0,0
7293,3628,Zara,Activewear,71.67,0.0,0
7294,3629,Urban Outfitters,Lingerie,110.04,0.0,0
7295,3629,Urban Outfitters,Activewear,43.75,0.0,0
7296,3629,Urban Outfitters,Jeans,21.14,6.55,1
7297,3630,Girlfriend Collective,Footwear,86.75,10.03,1
7298,3631,Zara,Tops,46.5,0.0,0
7299,3631,Zara,Dresses,33.82,0.0,0
7300,3632,Zara,Accessories,74.72,14.46,1
7301,3633,Under Armour,Footwear,94.85,0.0,0
7302,3633,Under Armour,Bags,108.0,36.84,1
7303,3634,Under Armour,Swimwear,30.0,8.26,1
7304,3634,Under Armour,Home,76.43,13.82,1
7305,3634,Under Armour,Lingerie,117.59,0.0,0
7306,3635,Gucci,Home,863.43,0.0,0
7307,3635,Gucci,Footwear,1010.8,0.0,0
7308,3635,Gucci,Bags,2401.03,0.0,0
7309,3636,Zara,Lingerie,44.67,0.0,0
7310,3636,Zara,Accessories,99.14,21.75,1
7311,3636,Zara,Footwear,48.36,0.0,0
7312,3637,Zara,Beauty,39.62,3.66,1
7313,3637,Zara,Outerwear,77.55,0.0,0
7314,3638,Loewe,Lingerie,407.11,0.0,0
7315,3639,Shein,Beauty,17.61,0.0,0
7316,3639,Shein,Jeans,44.19,0.0,0
7317,3639,Shein,Tops,21.34,0.0,0
7318,3640,Under Armour,Outerwear,50.0,0.0,0
7319,3640,Under Armour,Bags,98.16,14.39,1
7320,3641,Shein,Dresses,35.51,0.0,0
7321,3641,Shein,Outerwear,35.5,0.0,0
7322,3641,Shein,Accessories,9.42,2.33,1
7323,3642,Zara,Activewear,88.97,0.0,0
7324,3643,Zara,Activewear,75.51,0.0,0
7325,3643,Zara,Lingerie,99.53,0.0,0
7326,3644,Loewe,Swimwear,865.9,0.0,0
7327,3645,Under Armour,Bags,75.09,0.0,0
7328,3645,Under Armour,Beauty,95.0,0.0,0
7329,3645,Under Armour,Swimwear,102.79,26.77,1
7330,3646,Prada,Activewear,769.1,253.49,1
7331,3646,Prada,Activewear,1064.37,0.0,0
7332,3647,Prada,Tops,1265.8,0.0,0
7333,3647,Prada,Lingerie,790.9,0.0,0
7334,3648,Loewe,Beauty,713.77,0.0,0
7335,3649,Urban Outfitters,Lingerie,37.99,0.0,0
7336,3650,H&M,Lingerie,73.4,7.68,1
7337,3650,H&M,Accessories,37.26,0.0,0
7338,3651,Shein,Tops,29.82,0.0,0
7339,3652,Urban Outfitters,Dresses,137.16,0.0,0
7340,3653,Zara,Footwear,27.07,0.0,0
7341,3653,Zara,Swimwear,44.61,0.0,0
7342,3653,Zara,Swimwear,58.6,0.0,0
7343,3654,Shein,Activewear,44.98,0.0,0
7344,3654,Shein,Footwear,36.34,6.09,1
7345,3655,Urban Outfitters,Lingerie,124.72,0.0,0
7346,3656,Shein,Tops,21.87,0.0,0
7347,3657,H&M,Swimwear,50.25,8.36,1
7348,3658,Prada,Bags,2206.83,0.0,0
7349,3659,Urban Outfitters,Jeans,106.77,36.68,1
7350,3659,Urban Outfitters,Jeans,34.44,0.0,0
7351,3659,Urban Outfitters,Bags,30.89,3.78,1
7352,3660,Prada,Footwear,981.54,0.0,0
7353,3660,Prada,Accessories,413.75,0.0,0
7354,3660,Prada,Swimwear,1063.66,0.0,0
7355,3661,Urban Outfitters,Swimwear,115.92,0.0,0
7356,3662,Loewe,Bags,2016.46,0.0,0
7357,3662,Loewe,Lingerie,481.32,0.0,0
7358,3663,H&M,Footwear,13.84,0.0,0
7359,3664,Loewe,Footwear,1232.99,0.0,0
7360,3665,Shein,Swimwear,35.25,0.0,0
7361,3665,Shein,Swimwear,30.11,7.18,1
7362,3665,Shein,Footwear,24.44,0.0,0
7363,3666,Urban Outfitters,Footwear,119.25,0.0,0
7364,3666,Urban Outfitters,Jeans,100.85,5.69,1
7365,3667,Gucci,Footwear,912.43,0.0,0
7366,3668,H&M,Tops,23.94,0.0,0
7367,3668,H&M,Accessories,28.21,0.0,0
7368,3669,Girlfriend Collective,Accessories,65.06,0.0,0
7369,3669,Girlfriend Collective,Activewear,83.19,0.0,0
7370,3669,Girlfriend Collective,Home,96.05,0.0,0
7371,3670,H&M,Footwear,55.22,0.0,0
7372,3670,H&M,Beauty,55.54,0.0,0
7373,3671,H&M,Lingerie,32.61,0.0,0
7374,3671,H&M,Accessories,61.76,0.0,0
7375,3671,H&M,Lingerie,52.47,9.5,1
7376,3672,Gucci,Activewear,397.76,0.0,0
7377,3672,Gucci,Outerwear,3358.7,0.0,0
7378,3673,Shein,Home,26.57,1.63,1
7379,3673,Shein,Activewear,16.78,0.0,0
7380,3673,Shein,Beauty,26.01,0.0,0
7381,3674,Urban Outfitters,Beauty,74.93,0.0,0
7382,3675,Shein,Home,6.03,0.0,0
7383,3675,Shein,Home,18.74,0.0,0
7384,3675,Shein,Swimwear,5.0,0.0,0
7385,3676,Prada,Outerwear,3368.98,749.96,1
7386,3677,Under Armour,Bags,82.63,16.47,1
7387,3677,Under Armour,Lingerie,128.74,0.0,0
7388,3677,Under Armour,Accessories,53.02,0.0,0
7389,3678,Prada,Beauty,1046.77,0.0,0
7390,3679,Under Armour,Tops,110.27,13.86,1
7391,3679,Under Armour,Accessories,108.34,0.0,0
7392,3680,Zara,Footwear,31.85,2.62,1
7393,3681,Urban Outfitters,Lingerie,21.73,0.0,0
7394,3682,Shein,Swimwear,41.5,9.1,1
7395,3683,Urban Outfitters,Beauty,90.4,25.09,1
7396,3684,H&M,Jeans,78.12,0.0,0
7397,3684,H&M,Outerwear,84.64,0.0,0
7398,3685,Prada,Tops,1284.32,0.0,0
7399,3685,Prada,Dresses,1903.37,0.0,0
7400,3686,Loewe,Beauty,1101.6,0.0,0
7401,3686,Loewe,Jeans,1858.4,0.0,0
7402,3686,Loewe,Home,770.06,0.0,0
7403,3687,Girlfriend Collective,Dresses,66.97,0.0,0
7404,3687,Girlfriend Collective,Swimwear,122.19,27.92,1
7405,3687,Girlfriend Collective,Accessories,74.5,17.2,1
7406,3688,Zara,Footwear,67.43,0.0,0
7407,3688,Zara,Jeans,112.46,0.0,0
7408,3689,Chanel,Outerwear,3042.0,0.0,0
7409,3689,Chanel,Outerwear,3251.79,0.0,0
7410,3690,Urban Outfitters,Activewear,20.0,0.0,0
7411,3691,Shein,Dresses,24.07,0.0,0
7412,3691,Shein,Accessories,51.12,0.0,0
7413,3692,Loewe,Footwear,613.45,0.0,0
7414,3692,Loewe,Lingerie,742.62,0.0,0
7415,3692,Loewe,Jeans,1628.88,0.0,0
7416,3693,Prada,Tops,1844.5,0.0,0
7417,3693,Prada,Swimwear,979.79,0.0,0
7418,3694,Chanel,Jeans,2195.88,0.0,0
7419,3694,Chanel,Accessories,391.76,0.0,0
7420,3695,Girlfriend Collective,Bags,111.77,0.0,0
7421,3696,Urban Outfitters,Bags,66.82,6.44,1
7422,3697,Urban Outfitters,Accessories,61.3,0.0,0
7423,3697,Urban Outfitters,Lingerie,65.24,0.0,0
7424,3697,Urban Outfitters,Swimwear,46.64,0.0,0
7425,3698,Under Armour,Beauty,65.64,0.0,0
7426,3698,Under Armour,Lingerie,33.02,0.0,0
7427,3699,Girlfriend Collective,Dresses,95.13,18.71,1
7428,3700,Loewe,Accessories,680.74,0.0,0
7429,3700,Loewe,Home,994.46,0.0,0
7430,3700,Loewe,Beauty,867.27,0.0,0
7431,3701,Girlfriend Collective,Jeans,81.49,5.92,1
7432,3702,Urban Outfitters,Tops,69.92,0.0,0
7433,3702,Urban Outfitters,Tops,83.61,0.0,0
7434,3702,Urban Outfitters,Beauty,109.21,0.0,0
7435,3703,Girlfriend Collective,Home,103.35,5.66,1
7436,3703,Girlfriend Collective,Accessories,94.34,0.0,0
7437,3703,Girlfriend Collective,Jeans,97.66,8.84,1
7438,3704,Under Armour,Home,71.72,0.0,0
7439,3704,Under Armour,Footwear,91.78,0.0,0
7440,3704,Under Armour,Dresses,78.35,0.0,0
7441,3705,Under Armour,Footwear,72.13,0.0,0
7442,3706,Under Armour,Tops,86.88,0.0,0
7443,3707,Prada,Home,866.6,0.0,0
7444,3708,H&M,Accessories,94.66,0.0,0
7445,3709,Shein,Swimwear,14.83,0.0,0
7446,3709,Shein,Jeans,22.61,0.0,0
7447,3710,Prada,Beauty,300.0,0.0,0
7448,3710,Prada,Footwear,672.54,117.52,1
7449,3711,H&M,Bags,47.31,0.0,0
7450,3711,H&M,Bags,50.98,0.0,0
7451,3712,Chanel,Dresses,2443.49,854.37,1
7452,3712,Chanel,Beauty,786.45,0.0,0
7453,3712,Chanel,Swimwear,558.57,0.0,0
7454,3713,Urban Outfitters,Accessories,20.0,0.0,0
7455,3714,Shein,Activewear,44.16,0.0,0
7456,3714,Shein,Tops,29.62,0.0,0
7457,3715,Gucci,Tops,1642.18,0.0,0
7458,3715,Gucci,Lingerie,784.48,0.0,0
7459,3715,Gucci,Tops,700.0,0.0,0
7460,3716,Urban Outfitters,Bags,66.77,6.89,1
7461,3717,Shein,Beauty,21.98,0.0,0
7462,3717,Shein,Home,31.87,0.0,0
7463,3718,Zara,Activewear,28.23,0.0,0
7464,3718,Zara,Jeans,10.0,2.85,1
7465,3719,Under Armour,Beauty,80.44,22.62,1
7466,3719,Under Armour,Tops,89.57,20.4,1
7467,3719,Under Armour,Activewear,100.48,0.0,0
7468,3720,Shein,Dresses,19.04,0.0,0
7469,3720,Shein,Outerwear,30.16,0.0,0
7470,3720,Shein,Bags,25.38,0.0,0
7471,3721,Chanel,Accessories,415.49,0.0,0
7472,3721,Chanel,Lingerie,1007.17,0.0,0
7473,3722,Shein,Beauty,27.64,0.0,0
7474,3722,Shein,Outerwear,25.32,0.0,0
7475,3722,Shein,Swimwear,32.86,6.5,1
7476,3723,Gucci,Lingerie,437.57,0.0,0
7477,3724,Gucci,Beauty,753.31,0.0,0
7478,3725,Shein,Activewear,26.76,7.42,1
7479,3726,Zara,Tops,40.99,7.04,1
7480,3727,Shein,Accessories,22.16,2.27,1
7481,3728,H&M,Home,62.83,0.0,0
7482,3728,H&M,Accessories,52.68,0.0,0
7483,3729,Shein,Tops,24.82,0.0,0
7484,3729,Shein,Activewear,27.3,1.89,1
7485,3730,Girlfriend Collective,Outerwear,58.3,0.0,0
7486,3730,Girlfriend Collective,Tops,80.85,0.0,0
7487,3730,Girlfriend Collective,Lingerie,91.37,0.0,0
7488,3731,Under Armour,Home,119.08,36.02,1
7489,3731,Under Armour,Accessories,108.68,0.0,0
7490,3731,Under Armour,Beauty,86.09,0.0,0
7491,3732,Under Armour,Bags,78.2,0.0,0
7492,3733,Zara,Beauty,18.11,0.0,0
7493,3734,Urban Outfitters,Tops,99.31,0.0,0
7494,3735,Zara,Jeans,10.0,0.0,0
7495,3735,Zara,Bags,74.02,0.0,0
7496,3735,Zara,Dresses,36.83,0.0,0
7497,3736,Urban Outfitters,Footwear,28.27,2.5,1
7498,3736,Urban Outfitters,Beauty,120.33,0.0,0
7499,3737,Zara,Footwear,35.44,0.0,0
7500,3738,Gucci,Activewear,704.47,0.0,0
7501,3738,Gucci,Footwear,958.21,0.0,0
7502,3738,Gucci,Dresses,981.4,0.0,0
7503,3739,Zara,Swimwear,95.93,0.0,0
7504,3739,Zara,Outerwear,90.02,0.0,0
7505,3739,Zara,Activewear,21.76,5.48,1
7506,3740,Loewe,Home,896.1,0.0,0
7507,3740,Loewe,Tops,1079.78,0.0,0
7508,3741,Loewe,Beauty,371.1,0.0,0
7509,3741,Loewe,Bags,2187.73,0.0,0
7510,3742,H&M,Beauty,63.8,0.0,0
7511,3743,Prada,Bags,2406.98,195.64,1
7512,3744,H&M,Bags,52.02,6.06,1
7513,3745,Zara,Footwear,31.05,0.0,0
7514,3746,Zara,Dresses,67.75,0.0,0
7515,3747,Prada,Home,865.41,0.0,0
7516,3747,Prada,Swimwear,614.72,0.0,0
7517,3748,H&M,Activewear,70.25,0.0,0
7518,3748,H&M,Outerwear,38.96,0.0,0
7519,3749,Prada,Footwear,527.69,0.0,0
7520,3749,Prada,Accessories,557.21,0.0,0
7521,3750,H&M,Beauty,40.85,0.0,0
7522,3751,Gucci,Swimwear,1126.7,0.0,0
7523,3751,Gucci,Activewear,1215.49,0.0,0
7524,3752,Girlfriend Collective,Lingerie,105.95,14.17,1
7525,3752,Girlfriend Collective,Accessories,145.89,0.0,0
7526,3753,Urban Outfitters,Activewear,68.6,0.0,0
7527,3753,Urban Outfitters,Dresses,20.0,0.0,0
7528,3754,Urban Outfitters,Beauty,97.6,0.0,0
7529,3754,Urban Outfitters,Dresses,97.93,0.0,0
7530,3755,Loewe,Beauty,675.8,0.0,0
7531,3755,Loewe,Home,759.87,0.0,0
7532,3755,Loewe,Beauty,1145.62,0.0,0
7533,3756,Under Armour,Tops,30.0,0.0,0
7534,3756,Under Armour,Accessories,55.0,0.0,0
7535,3756,Under Armour,Home,151.12,0.0,0
7536,3757,Under Armour,Activewear,71.02,0.0,0
7537,3757,Under Armour,Dresses,75.32,0.0,0
7538,3757,Under Armour,Beauty,80.69,0.0,0
7539,3758,Shein,Activewear,40.72,10.61,1
7540,3758,Shein,Beauty,19.82,0.0,0
7541,3759,Urban Outfitters,Bags,25.24,6.3,1
7542,3759,Urban Outfitters,Footwear,74.78,25.08,1
7543,3759,Urban Outfitters,Dresses,98.99,0.0,0
7544,3760,Zara,Lingerie,118.7,6.59,1
7545,3761,Under Armour,Bags,67.99,0.0,0
7546,3761,Under Armour,Home,172.23,0.0,0
7547,3761,Under Armour,Lingerie,128.45,34.33,1
7548,3762,Under Armour,Lingerie,76.8,5.39,1
7549,3762,Under Armour,Bags,145.89,0.0,0
7550,3763,Urban Outfitters,Home,77.17,0.0,0
7551,3764,H&M,Dresses,61.56,9.47,1
7552,3764,H&M,Tops,20.39,0.0,0
7553,3764,H&M,Accessories,38.27,7.52,1
7554,3765,Urban Outfitters,Dresses,61.26,0.0,0
7555,3766,Loewe,Lingerie,609.05,0.0,0
7556,3766,Loewe,Jeans,1288.78,0.0,0
7557,3767,Loewe,Footwear,958.1,0.0,0
7558,3768,H&M,Home,118.24,0.0,0
7559,3768,H&M,Footwear,79.66,0.0,0
7560,3768,H&M,Dresses,57.94,0.0,0
7561,3769,H&M,Jeans,23.79,0.0,0
7562,3769,H&M,Activewear,45.91,6.64,1
7563,3770,Prada,Dresses,1531.55,0.0,0
7564,3771,Girlfriend Collective,Tops,60.75,0.0,0
7565,3772,H&M,Swimwear,56.23,0.0,0
7566,3772,H&M,Home,75.12,0.0,0
7567,3772,H&M,Footwear,96.65,29.75,1
7568,3773,Zara,Tops,33.08,0.0,0
7569,3773,Zara,Footwear,32.79,0.0,0
7570,3773,Zara,Swimwear,98.54,0.0,0
7571,3774,Shein,Bags,16.04,3.62,1
7572,3775,Under Armour,Dresses,78.55,0.0,0
7573,3775,Under Armour,Dresses,30.0,2.84,1
7574,3775,Under Armour,Footwear,31.14,7.72,1
7575,3776,Girlfriend Collective,Dresses,107.99,16.03,1
7576,3777,Prada,Lingerie,680.1,0.0,0
7577,3777,Prada,Outerwear,3516.97,0.0,0
7578,3778,H&M,Jeans,88.28,27.09,1
7579,3778,H&M,Swimwear,88.28,0.0,0
7580,3778,H&M,Swimwear,36.54,0.0,0
7581,3779,Zara,Activewear,79.47,0.0,0
7582,3780,Loewe,Bags,1946.05,0.0,0
7583,3781,Urban Outfitters,Swimwear,78.65,12.8,1
7584,3781,Urban Outfitters,Swimwear,61.76,21.53,1
7585,3781,Urban Outfitters,Activewear,82.67,0.0,0
7586,3782,H&M,Swimwear,125.67,0.0,0
7587,3782,H&M,Swimwear,62.04,0.0,0
7588,3783,Urban Outfitters,Beauty,20.0,0.0,0
7589,3783,Urban Outfitters,Swimwear,101.99,11.93,1
7590,3784,Girlfriend Collective,Outerwear,67.81,0.0,0
7591,3784,Girlfriend Collective,Footwear,129.21,0.0,0
7592,3784,Girlfriend Collective,Bags,116.7,0.0,0
7593,3785,Loewe,Footwear,683.13,0.0,0
7594,3785,Loewe,Swimwear,634.07,0.0,0
7595,3786,Girlfriend Collective,Tops,91.67,0.0,0
7596,3786,Girlfriend Collective,Lingerie,71.54,0.0,0
7597,3786,Girlfriend Collective,Swimwear,74.5,0.0,0
7598,3787,Urban Outfitters,Swimwear,21.85,0.0,0
7599,3787,Urban Outfitters,Swimwear,85.25,0.0,0
7600,3787,Urban Outfitters,Activewear,60.29,0.0,0
7601,3788,H&M,Activewear,60.97,0.0,0
7602,3789,Urban Outfitters,Bags,20.0,6.34,1
7603,3789,Urban Outfitters,Activewear,74.49,0.0,0
7604,3789,Urban Outfitters,Dresses,86.74,24.86,1
7605,3790,Loewe,Footwear,666.62,0.0,0
7606,3790,Loewe,Tops,1227.84,0.0,0
7607,3790,Loewe,Activewear,837.97,0.0,0
7608,3791,Zara,Lingerie,68.8,13.07,1
7609,3791,Zara,Bags,100.31,0.0,0
7610,3792,Urban Outfitters,Lingerie,74.8,4.88,1
7611,3792,Urban Outfitters,Outerwear,20.0,0.0,0
7612,3792,Urban Outfitters,Swimwear,57.78,11.15,1
7613,3793,Prada,Home,811.84,0.0,0
7614,3793,Prada,Accessories,304.74,0.0,0
7615,3794,Shein,Tops,24.6,0.0,0
7616,3794,Shein,Jeans,45.53,0.0,0
7617,3795,Chanel,Accessories,300.0,0.0,0
7618,3796,H&M,Jeans,78.09,0.0,0
7619,3796,H&M,Lingerie,23.03,0.0,0
7620,3797,Shein,Footwear,30.31,10.41,1
7621,3797,Shein,Lingerie,19.77,0.0,0
7622,3797,Shein,Swimwear,32.03,0.0,0
7623,3798,Urban Outfitters,Bags,62.7,0.0,0
7624,3798,Urban Outfitters,Dresses,66.48,0.0,0
7625,3798,Urban Outfitters,Outerwear,126.58,0.0,0
7626,3799,Zara,Footwear,90.78,0.0,0
7627,3799,Zara,Home,87.99,0.0,0
7628,3799,Zara,Bags,66.64,0.0,0
7629,3800,H&M,Accessories,12.86,0.0,0
7630,3800,H&M,Lingerie,43.54,0.0,0
7631,3800,H&M,Activewear,51.82,17.84,1
7632,3801,Prada,Outerwear,3755.35,0.0,0
7633,3802,Girlfriend Collective,Lingerie,58.22,7.36,1
7634,3803,Shein,Tops,28.5,0.0,0
7635,3803,Shein,Tops,15.65,0.0,0
7636,3804,Chanel,Footwear,964.96,0.0,0
7637,3804,Chanel,Accessories,714.02,0.0,0
7638,3805,Shein,Accessories,11.97,4.17,1
7639,3805,Shein,Lingerie,22.75,0.0,0
7640,3806,H&M,Accessories,70.8,24.06,1
7641,3806,H&M,Tops,13.15,0.0,0
7642,3807,H&M,Dresses,50.35,16.0,1
7643,3807,H&M,Footwear,42.54,10.52,1
7644,3807,H&M,Swimwear,87.14,0.0,0
7645,3808,Shein,Footwear,28.32,0.0,0
7646,3809,Zara,Accessories,78.23,0.0,0
7647,3809,Zara,Bags,45.11,0.0,0
7648,3809,Zara,Accessories,79.96,0.0,0
7649,3810,Gucci,Home,1003.43,0.0,0
7650,3811,Urban Outfitters,Footwear,60.08,0.0,0
7651,3812,Under Armour,Outerwear,124.0,0.0,0
7652,3812,Under Armour,Outerwear,73.81,0.0,0
7653,3813,Chanel,Beauty,763.31,0.0,0
7654,3814,Prada,Bags,2055.91,0.0,0
7655,3815,Loewe,Home,1039.36,0.0,0
7656,3815,Loewe,Bags,2102.26,0.0,0
7657,3815,Loewe,Lingerie,582.52,0.0,0
7658,3816,H&M,Lingerie,29.17,0.0,0
7659,3817,Prada,Lingerie,1079.5,0.0,0
7660,3818,Girlfriend Collective,Activewear,36.77,0.0,0
7661,3818,Girlfriend Collective,Beauty,109.01,0.0,0
7662,3819,Prada,Activewear,961.4,0.0,0
7663,3819,Prada,Footwear,732.04,0.0,0
7664,3820,Under Armour,Bags,45.93,4.04,1
7665,3820,Under Armour,Lingerie,118.88,0.0,0
7666,3820,Under Armour,Accessories,72.55,0.0,0
7667,3821,Gucci,Lingerie,1217.86,0.0,0
7668,3821,Gucci,Lingerie,944.62,0.0,0
7669,3821,Gucci,Jeans,742.83,0.0,0
7670,3822,Under Armour,Lingerie,62.65,11.56,1
7671,3822,Under Armour,Bags,83.61,0.0,0
7672,3822,Under Armour,Swimwear,90.34,0.0,0
7673,3823,Under Armour,Beauty,134.06,0.0,0
7674,3824,Gucci,Lingerie,408.04,0.0,0
7675,3824,Gucci,Bags,2291.39,322.86,1
7676,3824,Gucci,Bags,2096.46,0.0,0
7677,3825,H&M,Bags,56.87,0.0,0
7678,3825,H&M,Jeans,67.66,0.0,0
7679,3826,Shein,Outerwear,5.0,0.0,0
7680,3826,Shein,Beauty,18.1,0.0,0
7681,3827,Gucci,Footwear,779.9,0.0,0
7682,3828,Zara,Home,31.93,0.0,0
7683,3828,Zara,Footwear,63.31,0.0,0
7684,3829,Loewe,Accessories,626.96,0.0,0
7685,3829,Loewe,Home,1039.84,0.0,0
7686,3829,Loewe,Tops,1325.66,0.0,0
7687,3830,Loewe,Beauty,771.73,0.0,0
7688,3831,Under Armour,Home,65.08,0.0,0
7689,3831,Under Armour,Accessories,92.82,0.0,0
7690,3831,Under Armour,Swimwear,98.41,0.0,0
7691,3832,Prada,Home,712.06,0.0,0
7692,3833,Zara,Lingerie,10.57,0.0,0
7693,3833,Zara,Jeans,48.56,0.0,0
7694,3834,Under Armour,Lingerie,133.13,0.0,0
7695,3834,Under Armour,Activewear,80.76,0.0,0
7696,3834,Under Armour,Tops,58.45,0.0,0
7697,3835,Urban Outfitters,Bags,65.62,0.0,0
7698,3836,Zara,Accessories,70.35,0.0,0
7699,3837,Urban Outfitters,Accessories,133.57,0.0,0
7700,3837,Urban Outfitters,Beauty,104.87,0.0,0
7701,3837,Urban Outfitters,Footwear,74.02,0.0,0
7702,3838,Urban Outfitters,Footwear,79.74,0.0,0
7703,3839,Girlfriend Collective,Activewear,115.44,28.97,1
7704,3840,Zara,Outerwear,29.37,0.0,0
7705,3840,Zara,Tops,48.96,16.36,1
7706,3840,Zara,Outerwear,83.01,24.85,1
7707,3841,Girlfriend Collective,Swimwear,68.67,17.79,1
7708,3842,H&M,Jeans,54.85,0.0,0
7709,3842,H&M,Accessories,57.61,0.0,0
7710,3842,H&M,Activewear,83.83,6.88,1
7711,3843,Zara,Lingerie,72.83,0.0,0
7712,3843,Zara,Beauty,95.01,27.83,1
7713,3844,Girlfriend Collective,Accessories,60.9,0.0,0
7714,3844,Girlfriend Collective,Lingerie,89.26,0.0,0
7715,3845,Under Armour,Home,132.41,0.0,0
7716,3846,Under Armour,Accessories,30.0,7.98,1
7717,3846,Under Armour,Outerwear,118.22,0.0,0
7718,3847,Chanel,Home,712.42,0.0,0
7719,3848,Chanel,Bags,8242.04,0.0,0
7720,3849,Shein,Footwear,24.45,4.34,1
7721,3849,Shein,Lingerie,24.58,7.58,1
7722,3850,Chanel,Accessories,494.91,0.0,0
7723,3851,Chanel,Swimwear,664.66,0.0,0
7724,3851,Chanel,Lingerie,763.14,0.0,0
7725,3851,Chanel,Swimwear,634.91,0.0,0
7726,3852,Urban Outfitters,Swimwear,72.75,0.0,0
7727,3852,Urban Outfitters,Dresses,102.44,5.68,1
7728,3853,Prada,Footwear,1136.47,0.0,0
7729,3853,Prada,Dresses,1530.28,0.0,0
7730,3854,Girlfriend Collective,Jeans,31.14,1.75,1
7731,3855,Gucci,Dresses,1739.99,0.0,0
7732,3855,Gucci,Activewear,854.89,0.0,0
7733,3855,Gucci,Bags,2275.38,0.0,0
7734,3856,Urban Outfitters,Outerwear,92.99,0.0,0
7735,3857,H&M,Activewear,59.78,0.0,0
7736,3857,H&M,Beauty,55.68,17.52,1
7737,3857,H&M,Swimwear,28.66,0.0,0
7738,3858,Loewe,Activewear,649.69,0.0,0
7739,3859,Zara,Dresses,53.84,0.0,0
7740,3860,Loewe,Activewear,639.41,213.0,1
7741,3860,Loewe,Activewear,665.65,0.0,0
7742,3861,H&M,Dresses,97.47,0.0,0
7743,3862,Zara,Lingerie,44.18,0.0,0
7744,3862,Zara,Home,42.97,0.0,0
7745,3862,Zara,Tops,46.16,0.0,0
7746,3863,Under Armour,Outerwear,124.16,0.0,0
7747,3863,Under Armour,Accessories,102.75,0.0,0
7748,3864,Prada,Activewear,567.28,0.0,0
7749,3864,Prada,Outerwear,3651.59,0.0,0
7750,3865,Loewe,Outerwear,3061.84,0.0,0
7751,3866,Loewe,Dresses,1966.86,0.0,0
7752,3866,Loewe,Lingerie,845.92,0.0,0
7753,3866,Loewe,Accessories,671.56,0.0,0
7754,3867,Girlfriend Collective,Home,64.22,0.0,0
7755,3868,Urban Outfitters,Outerwear,95.49,0.0,0
7756,3868,Urban Outfitters,Accessories,131.33,25.17,1
7757,3869,Zara,Outerwear,57.91,0.0,0
7758,3869,Zara,Lingerie,50.36,0.0,0
7759,3870,Gucci,Footwear,770.71,0.0,0
7760,3870,Gucci,Home,524.51,0.0,0
7761,3871,Gucci,Swimwear,1000.75,0.0,0
7762,3871,Gucci,Accessories,461.57,0.0,0
7763,3872,Under Armour,Footwear,90.86,0.0,0
7764,3872,Under Armour,Tops,91.1,0.0,0
7765,3872,Under Armour,Bags,112.01,0.0,0
7766,3873,Zara,Outerwear,53.79,7.52,1
7767,3873,Zara,Home,77.91,26.64,1
7768,3873,Zara,Jeans,60.88,0.0,0
7769,3874,Chanel,Dresses,1605.77,0.0,0
7770,3875,Girlfriend Collective,Accessories,70.26,0.0,0
7771,3875,Girlfriend Collective,Accessories,84.2,0.0,0
7772,3875,Girlfriend Collective,Bags,48.75,4.53,1
7773,3876,Shein,Bags,29.23,0.0,0
7774,3877,Girlfriend Collective,Accessories,105.62,0.0,0
7775,3878,Shein,Jeans,10.71,0.0,0
7776,3878,Shein,Lingerie,18.16,0.0,0
7777,3879,Chanel,Tops,1434.05,0.0,0
7778,3879,Chanel,Bags,9187.22,0.0,0
7779,3879,Chanel,Tops,1328.2,263.38,1
7780,3880,Shein,Home,12.57,0.0,0
7781,3881,Loewe,Outerwear,3545.82,0.0,0
7782,3881,Loewe,Footwear,783.79,0.0,0
7783,3881,Loewe,Dresses,1029.33,0.0,0
7784,3882,Gucci,Accessories,858.08,0.0,0
7785,3882,Gucci,Lingerie,552.39,0.0,0
7786,3883,Under Armour,Outerwear,111.23,37.28,1
7787,3884,Shein,Jeans,21.27,0.0,0
7788,3884,Shein,Bags,27.54,0.0,0
7789,3885,Loewe,Home,336.92,0.0,0
7790,3885,Loewe,Beauty,850.3,0.0,0
7791,3886,Under Armour,Outerwear,80.44,0.0,0
7792,3886,Under Armour,Accessories,75.5,0.0,0
7793,3887,Zara,Footwear,47.41,0.0,0
7794,3888,Urban Outfitters,Tops,49.96,0.0,0
7795,3888,Urban Outfitters,Tops,79.1,15.6,1
7796,3888,Urban Outfitters,Tops,72.69,0.0,0
7797,3889,Chanel,Home,941.18,0.0,0
7798,3889,Chanel,Activewear,1251.71,0.0,0
7799,3890,Shein,Bags,55.21,0.0,0
