customer_id,join_date,country,loyalty_tier,return_rate,fraud_flag
1367,2023-02-10,US,None,0.09,0
1368,2023-02-25,US,None,0.184,0
1369,2024-04-21,US,None,0.083,0
1370,2023-04-04,US,None,0.058,0
1371,2023-10-16,US,None,0.257,0
1372,2023-04-08,CA,Gold,0.363,0
1373,2024-10-05,CA,None,0.267,0
1374,2025-08-27,US,Gold,0.064,0
1375,2023-04-19,US,None,0.535,0
1376,2024-01-15,US,None,0.11,0
1377,2023-11-25,CA,Platinum,0.126,0
1378,2024-04-20,CA,Silver,0.427,0
1379,2024-10-07,CA,Silver,0.234,0
1380,2023-01-03,US,Platinum,0.163,0
1381,2024-11-12,US,Silver,0.146,1
1382,2025-04-21,US,None,0.324,0
1383,2024-05-09,CA,Silver,0.149,0
1384,2025-04-25,US,Platinum,0.15,0
1385,2024-10-20,US,Gold,0.12,0
1386,2025-11-03,US,Silver,0.096,0
1387,2023-10-26,US,Gold,0.173,0
1388,2025-10-11,US,Gold,0.342,0
1389,2025-01-06,CA,Silver,0.05,0
1390,2024-05-12,US,None,0.16,0
1391,2024-03-19,CA,None,0.105,0
1392,2024-08-26,US,Silver,0.14,0
1393,2024-03-26,US,Gold,0.122,0
1394,2025-05-25,US,Silver,0.154,0
1395,2023-02-01,US,None,0.376,0
1396,2024-10-31,US,None,0.109,0
1397,2023-08-23,CA,Gold,0.322,0
1398,2025-03-09,CA,Gold,0.218,0
1399,2023-04-24,US,Silver,0.442,0
1400,2025-03-02,US,None,0.053,0
1401,2024-11-21,US,None,0.043,0
1402,2025-07-20,US,Platinum,0.146,0
1403,2024-11-29,US,Silver,0.2,1
1404,2023-12-27,US,Silver,0.314,0
1405,2023-10-12,US,None,0.092,0
1406,2025-01-12,US,None,0.028,0
1407,2025-05-30,US,None,0.517,0
1408,2025-04-21,US,None,0.142,0
1409,2024-04-12,US,None,0.312,0
1410,2023-05-25,US,None,0.076,0
1411,2025-05-10,US,None,0.148,0
1412,2025-08-05,US,None,0.057,0
1413,2025-10-11,US,Gold,0.494,0
1414,2023-12-25,US,Platinum,0.129,0
1415,2022-12-27,US,Silver,0.044,0
1416,2023-06-19,US,Silver,0.394,0
1417,2025-04-13,US,Silver,0.148,0
1418,2024-03-22,CA,None,0.464,0
1419,2024-08-18,US,None,0.199,0
1420,2025-05-29,US,Gold,0.171,0
1421,2024-10-06,US,None,0.324,0
1422,2023-07-21,CA,None,0.094,0
1423,2024-02-06,US,None,0.139,0
1424,2025-10-20,US,Silver,0.214,0
1425,2022-12-03,US,Gold,0.277,0
1426,2023-05-29,US,Silver,0.19,0
1427,2025-07-12,US,Gold,0.031,0
1428,2024-05-09,US,Silver,0.186,0
1429,2024-01-07,US,None,0.143,0
1430,2023-12-24,US,None,0.185,0
1431,2024-05-30,US,None,0.169,0
1432,2023-06-19,CA,None,0.169,0
1433,2023-06-05,CA,None,0.204,0
1434,2025-06-16,US,Silver,0.321,0
1435,2023-05-27,CA,Silver,0.08,0
1436,2024-07-23,US,None,0.14,0
1437,2025-06-13,CA,None,0.082,1
1438,2025-11-06,US,Silver,0.126,0
1439,2024-09-10,US,None,0.187,0
1440,2023-11-10,CA,None,0.074,0
1441,2022-12-11,US,Silver,0.21,0
1442,2025-01-02,CA,None,0.205,0
1443,2023-03-15,CA,None,0.083,0
1444,2025-10-31,CA,None,0.129,0
1445,2024-04-24,US,Platinum,0.028,0
1446,2024-04-19,US,Silver,0.096,0
1447,2023-09-02,US,Silver,0.13,0
1448,2023-02-13,US,None,0.114,0
1449,2024-04-02,US,Gold,0.035,0
1450,2023-08-06,US,None,0.07,0
1451,2023-05-17,US,Gold,0.157,0
1452,2024-09-22,US,None,0.365,1
1453,2024-02-12,CA,Gold,0.264,0
1454,2025-01-13,US,None,0.192,0
1455,2025-06-16,US,None,0.246,0
1456,2024-04-22,US,Silver,0.403,0
1457,2024-01-16,US,Silver,0.062,0
1458,2023-05-26,US,None,0.388,0
1459,2024-07-29,US,Silver,0.235,0
1460,2024-04-17,CA,Silver,0.337,0
1461,2025-05-26,US,Gold,0.07,0
1462,2023-05-08,CA,None,0.14,0
1463,2023-07-03,US,Silver,0.301,0
1464,2025-03-08,US,None,0.159,1
1465,2023-10-19,US,None,0.129,0
1466,2024-06-16,US,None,0.41,0
1467,2024-11-19,US,None,0.169,0
1468,2024-01-23,US,None,0.189,0
1469,2025-02-09,US,Platinum,0.367,0
1470,2024-03-07,US,None,0.391,0
1471,2024-08-08,CA,None,0.078,0
1472,2025-02-14,US,None,0.17,0
1473,2024-02-23,CA,Gold,0.27,0
1474,2024-01-15,US,Silver,0.426,0
1475,2024-01-19,US,None,0.086,0
1476,2024-06-24,US,None,0.286,0
1477,2024-02-29,US,Platinum,0.157,0
1478,2024-03-22,US,None,0.378,0
1479,2023-11-25,US,None,0.091,0
1480,2022-12-26,US,None,0.39,0
1481,2025-08-26,US,Gold,0.244,0
1482,2023-02-14,US,None,0.144,0
1483,2025-08-18,US,None,0.047,0
1484,2025-03-24,US,Silver,0.236,1
1485,2023-05-19,US,Silver,0.178,0
1486,2025-10-25,US,None,0.032,0
1487,2025-10-30,US,None,0.395,0
1488,2025-09-24,CA,Platinum,0.141,0
1489,2024-04-17,US,Silver,0.36,0
1490,2023-05-27,US,None,0.252,0
1491,2024-01-18,CA,Silver,0.414,0
1492,2025-07-08,CA,None,0.014,0
1493,2025-04-12,US,None,0.213,0
1494,2023-09-10,CA,None,0.479,0
1495,2023-03-17,US,Silver,0.09,0
1496,2022-12-06,US,None,0.203,0
1497,2025-04-21,US,Gold,0.057,0
1498,2024-10-06,US,None,0.482,0
1499,2023-03-10,US,None,0.15,0
1500,2023-01-09,US,Silver,0.229,0
