return_id,order_item_id,request_date,days_since_purchase,receipt_flag,item_condition,return_reason,label,order_id,brand,category,price,discount,sale_flag,customer_id
2103,964,2023-12-29,43,1,tried-on,No reason,ineligible,473,Girlfriend Collective,Accessories,84.2,25.09,1,720
2104,6691,2025-08-13,27,1,new,Too small,eligible,3329,Zara,Swimwear,73.51,0.0,0,1065
2105,3506,2024-08-11,36,1,new,Too small,ineligible,1759,Chanel,Home,933.23,0.0,0,784
2106,4086,2024-06-05,31,1,damaged,Too small,ineligible,2054,Loewe,Swimwear,418.89,0.0,0,1197
2107,3090,2024-11-24,33,1,new,Too large,needs_review,1552,Zara,Footwear,26.19,0.0,0,857
2108,15576,2024-12-02,51,1,tried-on,Defective,ineligible,7801,Prada,Jeans,882.78,0.0,0,647
2109,9054,2025-07-15,38,1,tried-on,Wrong item,ineligible,4508,Zara,Accessories,50.8,0.0,0,1233
2110,3310,2025-06-27,2,1,new,Wrong item,eligible,1657,H&M,Tops,67.13,8.26,1,524
2111,13964,2025-01-19,43,1,new,Defective,ineligible,6998,H&M,Swimwear,71.09,23.52,1,1177
2112,5915,2024-12-20,54,0,new,Defective,ineligible,2963,Urban Outfitters,Beauty,31.04,0.0,0,386
2113,7379,2025-04-02,2,1,tried-on,Too small,eligible,3673,Shein,Activewear,16.78,0.0,0,1466
2114,14473,2025-03-04,17,1,new,Wrong item,eligible,7253,Shein,Swimwear,18.63,0.0,0,417
2115,15399,2024-01-24,46,1,new,No reason,ineligible,7711,H&M,Accessories,60.41,12.24,1,268
2116,818,2024-09-19,14,1,tried-on,Too small,eligible,401,Gucci,Activewear,1028.38,0.0,0,589
2117,12787,2025-09-23,44,1,new,No reason,ineligible,6407,Loewe,Bags,2420.98,0.0,0,1163
2118,3319,2025-11-30,23,1,new,Too small,ineligible,1663,Shein,Beauty,15.31,0.0,0,870
2119,13441,2025-04-05,57,1,new,Too small,ineligible,6737,Shein,Lingerie,14.92,0.0,0,849
2120,12995,2023-11-24,10,1,new,No reason,eligible,6515,Gucci,Lingerie,856.03,0.0,0,816
2121,3725,2024-05-04,7,1,new,Too small,eligible,1878,Shein,Footwear,20.63,0.0,0,1362
2122,11435,2024-10-14,16,1,new,No reason,ineligible,5713,Gucci,Beauty,838.99,0.0,0,1275
2123,2476,2025-01-29,26,1,tried-on,Wrong item,ineligible,1231,Chanel,Bags,9490.05,0.0,0,448
2124,8907,2024-09-13,44,1,new,Too large,ineligible,4434,Gucci,Home,550.33,0.0,0,1115
2125,10485,2025-08-11,39,1,new,Too small,ineligible,5225,H&M,Footwear,10.0,0.0,0,356
2126,3222,2024-11-16,35,1,tried-on,Wrong item,ineligible,1616,Loewe,Tops,1408.09,0.0,0,190
2127,7373,2024-06-23,3,1,new,Defective,eligible,3671,H&M,Lingerie,32.61,0.0,0,1215
2128,3394,2025-04-25,58,1,new,No reason,ineligible,1700,Prada,Swimwear,921.11,0.0,0,341
2129,3462,2024-12-25,41,1,new,Defective,ineligible,1735,Zara,Home,78.37,0.0,0,1444
2130,6417,2025-07-17,56,1,new,Changed mind,ineligible,3195,Urban Outfitters,Bags,98.28,0.0,0,1087
2131,8179,2025-04-30,21,1,tried-on,Too small,ineligible,4078,Under Armour,Beauty,87.23,6.92,1,262
2132,14714,2025-01-08,43,1,new,Too large,ineligible,7375,Zara,Bags,19.71,0.0,0,166
2133,41,2024-03-08,36,0,new,Changed mind,needs_review,18,H&M,Bags,72.65,0.0,0,758
2134,8713,2025-08-25,35,1,tried-on,Defective,needs_review,4342,Zara,Footwear,96.49,21.79,1,870
2135,15042,2024-11-05,55,1,tried-on,Defective,ineligible,7529,Zara,Accessories,77.56,0.0,0,1186
2136,4696,2024-08-15,20,1,tried-on,Wrong item,needs_review,2363,Chanel,Lingerie,664.49,0.0,0,800
2137,5798,2025-04-01,53,1,new,Too large,ineligible,2901,H&M,Home,53.84,0.0,0,618
2138,6351,2025-01-07,12,1,worn,Changed mind,ineligible,3166,Zara,Activewear,65.81,0.0,0,901
2139,15178,2025-07-11,22,1,new,Too large,eligible,7599,Zara,Activewear,10.0,0.0,0,233
2140,4012,2024-07-20,31,1,tried-on,No reason,needs_review,2019,H&M,Tops,79.81,24.58,1,939
2141,7698,2024-10-03,54,1,new,Too small,ineligible,3836,Zara,Accessories,70.35,0.0,0,581
2142,12403,2024-07-15,26,1,new,Changed mind,ineligible,6211,Loewe,Home,1095.3,0.0,0,342
2143,4374,2024-03-22,22,1,new,Defective,eligible,2198,Girlfriend Collective,Bags,30.0,10.31,1,1296
2144,12982,2025-04-29,0,1,new,Wrong item,eligible,6509,Shein,Lingerie,5.0,0.0,0,860
2145,4011,2024-06-26,7,1,new,Wrong item,eligible,2019,H&M,Home,60.29,0.0,0,939
2146,9792,2024-07-25,0,1,new,Too small,eligible,4871,Loewe,Jeans,1869.77,0.0,0,1500
2147,10721,2025-08-17,58,1,new,Changed mind,ineligible,5347,Zara,Dresses,13.6,0.0,0,106
2148,2623,2024-06-10,36,1,tried-on,No reason,needs_review,1313,Urban Outfitters,Dresses,72.31,0.0,0,486
2149,6129,2023-11-20,2,1,tried-on,Changed mind,eligible,3063,Under Armour,Bags,159.55,0.0,0,181
2150,8766,2025-11-08,38,1,tried-on,Wrong item,eligible,4371,Under Armour,Bags,106.64,0.0,0,913
2151,2172,2024-02-15,27,1,worn,Wrong item,ineligible,1075,Under Armour,Beauty,48.54,16.83,1,1090
2152,3886,2025-10-26,31,1,new,Defective,needs_review,1959,Shein,Swimwear,13.28,0.0,0,97
2153,6188,2024-07-12,38,0,new,No reason,ineligible,3089,Urban Outfitters,Swimwear,99.73,21.22,1,241
2154,1103,2024-06-26,11,1,new,Wrong item,eligible,541,Urban Outfitters,Dresses,61.83,0.0,0,636
2155,4471,2024-03-14,27,0,new,Wrong item,ineligible,2244,Gucci,Bags,1790.23,0.0,0,820
2156,7724,2024-11-04,23,1,worn,Changed mind,ineligible,3851,Chanel,Lingerie,763.14,0.0,0,1278
2157,4787,2025-11-10,55,1,new,Changed mind,ineligible,2404,H&M,Bags,82.36,14.01,1,950
2158,14298,2024-07-09,32,1,tried-on,Wrong item,needs_review,7161,Girlfriend Collective,Lingerie,69.75,0.0,0,1337
2159,8948,2025-11-22,41,1,new,Changed mind,ineligible,4452,Urban Outfitters,Dresses,52.69,0.0,0,929
2160,6479,2025-04-26,7,1,new,Wrong item,eligible,3228,Shein,Footwear,30.89,0.0,0,508
2161,9126,2024-04-08,2,0,new,Changed mind,needs_review,4544,Under Armour,Jeans,81.18,7.16,1,1177
2162,15564,2024-07-24,34,1,new,Too small,ineligible,7796,Zara,Beauty,63.22,0.0,0,7
2163,10427,2024-05-04,49,1,new,Too small,ineligible,5199,Prada,Home,828.44,214.2,1,1388
2164,3563,2025-10-30,47,1,new,Too small,ineligible,1787,Loewe,Jeans,1549.38,0.0,0,1414
2165,8914,2025-10-29,49,1,new,Wrong item,ineligible,4437,Urban Outfitters,Beauty,34.78,0.0,0,187
2166,14717,2024-04-05,42,1,damaged,Wrong item,ineligible,7377,Gucci,Outerwear,3274.7,0.0,0,51
2167,10023,2025-08-21,12,1,worn,Changed mind,ineligible,4996,Zara,Outerwear,92.52,0.0,0,1246
2168,11982,2024-02-24,35,1,tried-on,Too small,needs_review,6002,Zara,Jeans,110.06,0.0,0,1082
2169,6248,2024-12-13,45,1,tried-on,Wrong item,ineligible,3119,H&M,Jeans,62.85,0.0,0,713
2170,14991,2024-11-02,12,1,tried-on,Too large,eligible,7507,Chanel,Jeans,1419.13,0.0,0,720
2171,9396,2024-05-11,54,1,new,Wrong item,ineligible,4672,Under Armour,Beauty,57.4,0.0,0,933
2172,619,2024-04-22,52,1,new,Wrong item,ineligible,302,Gucci,Beauty,704.99,0.0,0,1231
2173,3539,2025-01-16,28,0,tried-on,Wrong item,ineligible,1776,Loewe,Swimwear,620.7,0.0,0,257
2174,15025,2024-04-14,35,1,tried-on,No reason,ineligible,7522,Gucci,Outerwear,3668.79,0.0,0,198
2175,9198,2024-08-20,59,1,new,Changed mind,ineligible,4577,Loewe,Tops,811.07,0.0,0,610
2176,13856,2024-06-27,43,1,tried-on,Too small,ineligible,6944,Urban Outfitters,Swimwear,27.07,8.48,1,59
2177,3017,2024-10-18,8,1,tried-on,Too large,eligible,1509,H&M,Jeans,46.29,10.55,1,918
2178,9898,2026-01-03,56,1,new,Wrong item,ineligible,4925,Shein,Swimwear,15.13,5.18,1,304
2179,2994,2025-02-11,21,1,new,No reason,eligible,1496,Zara,Tops,23.09,5.22,1,160
2180,566,2025-02-18,55,1,tried-on,Too small,ineligible,274,Shein,Home,29.4,0.0,0,607
2181,12497,2024-04-24,26,1,new,No reason,eligible,6259,Zara,Dresses,50.12,0.0,0,1356
2182,10022,2025-09-22,44,1,worn,Changed mind,ineligible,4996,Zara,Footwear,102.26,0.0,0,1246
2183,13731,2024-06-20,56,1,new,Defective,ineligible,6884,Urban Outfitters,Tops,109.02,0.0,0,356
2184,7492,2024-09-02,59,1,worn,Too large,ineligible,3733,Zara,Beauty,18.11,0.0,0,23
2185,10247,2024-09-16,39,1,new,Wrong item,ineligible,5110,Urban Outfitters,Home,184.94,0.0,0,1445
2186,12035,2025-02-20,29,1,tried-on,Too small,ineligible,6028,Loewe,Accessories,578.3,0.0,0,852
2187,10127,2025-01-04,55,1,tried-on,Defective,ineligible,5051,Zara,Swimwear,66.56,0.0,0,797
2188,2242,2024-01-30,32,1,new,Defective,ineligible,1110,Gucci,Dresses,1449.97,0.0,0,23
2189,15303,2025-08-25,28,1,new,Too large,ineligible,7665,Urban Outfitters,Beauty,22.33,0.0,0,538
2190,10662,2023-12-22,22,1,worn,Too small,ineligible,5317,H&M,Swimwear,21.79,7.61,1,1009
2191,14492,2024-08-31,36,1,new,Too small,needs_review,7263,Urban Outfitters,Lingerie,61.87,0.0,0,511
2192,7241,2025-11-03,15,1,tried-on,Changed mind,eligible,3602,Zara,Accessories,56.18,0.0,0,783
2193,5071,2024-08-15,26,1,tried-on,Wrong item,eligible,2543,Urban Outfitters,Footwear,20.0,0.0,0,569
2194,2787,2025-07-20,31,1,new,Too small,ineligible,1396,Gucci,Activewear,1046.31,0.0,0,1482
2195,8488,2024-12-27,19,1,new,Defective,ineligible,4228,Prada,Beauty,521.02,0.0,0,510
2196,3138,2025-10-10,13,1,new,Changed mind,eligible,1579,Girlfriend Collective,Swimwear,93.6,23.05,1,1211
2197,15149,2024-11-11,55,0,new,Changed mind,ineligible,7585,H&M,Activewear,66.46,0.0,0,871
2198,5770,2024-03-18,58,1,new,Too large,ineligible,2890,H&M,Home,46.64,3.86,1,323
2199,180,2023-12-29,0,1,tried-on,Too small,eligible,83,H&M,Tops,81.04,25.57,1,1122
2200,10227,2024-03-15,15,1,new,Too small,needs_review,5101,Loewe,Bags,2530.58,0.0,0,565
2201,2205,2025-05-20,11,1,new,Wrong item,eligible,1091,H&M,Jeans,28.8,0.0,0,85
2202,15239,2024-02-24,56,1,new,Too large,ineligible,7630,Zara,Footwear,41.76,0.0,0,850
2203,5373,2025-07-24,35,1,tried-on,Changed mind,ineligible,2698,Chanel,Jeans,1956.27,0.0,0,1022
2204,12634,2024-10-14,14,1,new,Too small,eligible,6326,H&M,Swimwear,51.58,0.0,0,1144
2205,10033,2024-06-03,28,1,new,Too small,eligible,5000,Shein,Accessories,26.91,0.0,0,1354
2206,13080,2025-10-25,29,1,new,Defective,ineligible,6559,Chanel,Activewear,580.22,0.0,0,344
2207,5251,2024-06-15,54,1,new,Too large,ineligible,2640,Shein,Outerwear,21.88,7.42,1,1410
2208,1930,2025-07-05,54,0,new,Changed mind,needs_review,953,Under Armour,Footwear,64.07,0.0,0,908
2209,4138,2024-03-29,12,1,tried-on,Defective,eligible,2080,Prada,Footwear,1266.36,0.0,0,284
2210,13174,2024-07-27,17,1,new,Too small,needs_review,6609,Loewe,Outerwear,3578.29,0.0,0,6
2211,6679,2024-10-07,3,1,tried-on,Too small,eligible,3324,Zara,Swimwear,80.86,0.0,0,1013
2212,8456,2025-12-31,53,1,new,Too large,eligible,4212,Under Armour,Tops,107.9,0.0,0,200
2213,9281,2024-09-24,58,1,new,No reason,ineligible,4619,H&M,Accessories,72.6,0.0,0,1067
2214,14754,2025-07-17,36,1,tried-on,Wrong item,needs_review,7394,Urban Outfitters,Home,109.24,0.0,0,50
2215,3747,2024-08-03,0,1,new,Too large,eligible,1888,H&M,Swimwear,56.05,5.54,1,1069
2216,10355,2025-06-18,46,1,new,Wrong item,ineligible,5164,Urban Outfitters,Outerwear,63.56,20.78,1,152
2217,11150,2025-09-24,60,1,new,No reason,ineligible,5577,Prada,Tops,1822.77,0.0,0,476
2218,10916,2025-03-20,32,1,new,Defective,needs_review,5449,H&M,Dresses,64.28,0.0,0,1158
2219,5624,2025-09-10,8,1,new,Wrong item,eligible,2823,Under Armour,Jeans,86.31,0.0,0,42
2220,15584,2024-04-19,15,0,tried-on,Defective,needs_review,7805,Under Armour,Outerwear,65.22,0.0,0,614
2221,15795,2024-09-01,32,1,tried-on,Too large,needs_review,7902,Shein,Bags,24.68,0.0,0,1044
2222,6842,2024-02-16,2,1,damaged,No reason,ineligible,3403,Prada,Beauty,961.44,0.0,0,594
2223,10505,2024-02-06,46,0,tried-on,Defective,ineligible,5238,Shein,Outerwear,26.88,0.0,0,1417
2224,9195,2024-05-29,17,1,tried-on,Wrong item,needs_review,4576,Loewe,Accessories,823.85,0.0,0,1021
2225,3329,2024-09-08,50,1,tried-on,Changed mind,ineligible,1670,Urban Outfitters,Swimwear,73.87,0.0,0,792
2226,14117,2025-02-18,46,1,worn,No reason,ineligible,7075,Prada,Jeans,1150.62,0.0,0,651
2227,4792,2024-06-06,27,0,tried-on,Too small,needs_review,2408,H&M,Lingerie,73.37,0.0,0,985
2228,7275,2024-07-23,36,1,tried-on,Too large,ineligible,3618,Chanel,Accessories,846.95,0.0,0,904
2229,12105,2024-05-05,46,0,new,Too large,ineligible,6066,Gucci,Footwear,1044.61,0.0,0,1395
2230,15931,2024-01-26,53,1,new,Wrong item,ineligible,7965,Urban Outfitters,Lingerie,20.0,2.98,1,939
2231,1093,2024-01-28,34,1,new,Too large,needs_review,536,Zara,Swimwear,100.56,20.47,1,608
2232,15848,2024-01-09,22,1,damaged,Defective,ineligible,7928,Gucci,Activewear,891.43,0.0,0,889
2233,13042,2025-08-02,35,0,new,Changed mind,needs_review,6541,Urban Outfitters,Footwear,61.75,15.23,1,980
2234,5954,2025-10-16,60,1,tried-on,Defective,ineligible,2980,Chanel,Tops,1427.3,0.0,0,364
2235,12193,2025-01-27,45,1,tried-on,Defective,ineligible,6108,Zara,Dresses,35.12,9.47,1,241
2236,10114,2024-02-02,28,1,tried-on,Too large,ineligible,5045,Prada,Home,463.87,0.0,0,18
2237,12365,2023-12-13,20,0,worn,Wrong item,ineligible,6193,Urban Outfitters,Outerwear,24.8,6.82,1,936
2238,15981,2024-11-13,39,0,new,Too large,ineligible,7990,Girlfriend Collective,Bags,49.61,0.0,0,985
2239,5994,2024-02-15,12,1,new,Changed mind,eligible,3002,Urban Outfitters,Home,125.92,15.08,1,1386
2240,11210,2024-11-24,38,0,tried-on,Wrong item,ineligible,5607,Zara,Swimwear,100.81,0.0,0,27
2241,3840,2025-05-31,54,1,new,Defective,ineligible,1935,Shein,Swimwear,5.0,0.0,0,643
2242,1379,2025-01-06,38,1,new,Too large,eligible,672,Under Armour,Outerwear,104.49,0.0,0,386
2243,15681,2025-04-06,11,1,new,Changed mind,eligible,7851,Urban Outfitters,Dresses,47.85,0.0,0,485
2244,12443,2025-03-26,50,1,new,Too small,ineligible,6230,Gucci,Footwear,1067.92,0.0,0,1374
2245,6802,2025-08-19,10,1,tried-on,Defective,eligible,3386,Girlfriend Collective,Accessories,139.31,34.7,1,1344
2246,7890,2024-01-17,49,1,worn,Changed mind,ineligible,3939,Chanel,Outerwear,3687.64,0.0,0,160
2247,8247,2025-09-06,1,1,new,No reason,eligible,4111,Gucci,Dresses,1898.64,0.0,0,999
2248,657,2024-06-12,7,1,new,Wrong item,eligible,319,Urban Outfitters,Footwear,93.85,0.0,0,459
2249,851,2025-01-14,30,1,new,Too large,eligible,417,Under Armour,Bags,46.27,0.0,0,155
2250,1309,2025-06-12,57,1,damaged,No reason,ineligible,638,Shein,Home,12.18,3.29,1,1186
2251,8911,2024-05-22,58,1,new,Defective,ineligible,4436,Prada,Accessories,703.56,0.0,0,279
2252,5296,2024-06-10,31,1,new,Wrong item,ineligible,2660,Prada,Tops,1858.29,0.0,0,50
2253,5262,2025-08-01,5,1,new,Wrong item,eligible,2644,Urban Outfitters,Outerwear,117.36,0.0,0,516
2254,15163,2025-12-23,60,1,new,Changed mind,ineligible,7592,Shein,Lingerie,38.54,0.0,0,138
2255,1818,2023-12-30,41,1,new,Changed mind,ineligible,892,Loewe,Accessories,677.6,0.0,0,43
2256,4073,2025-06-30,6,1,new,Too small,eligible,2048,H&M,Outerwear,48.17,0.0,0,579
2257,4488,2025-08-31,34,0,new,No reason,needs_review,2253,Urban Outfitters,Accessories,65.4,0.0,0,389
2258,11370,2024-11-07,9,1,new,Changed mind,eligible,5684,Gucci,Outerwear,3494.16,0.0,0,1205
2259,1739,2024-09-15,1,1,new,Wrong item,eligible,851,Loewe,Tops,1838.17,0.0,0,1486
2260,8820,2024-06-04,21,1,new,Wrong item,ineligible,4394,Prada,Beauty,633.47,0.0,0,333
2261,11064,2024-06-24,6,1,new,Changed mind,eligible,5528,H&M,Jeans,74.29,0.0,0,3
2262,9501,2024-04-06,9,0,new,Defective,needs_review,4725,Girlfriend Collective,Lingerie,87.66,0.0,0,1361
2263,13012,2024-04-04,9,1,new,Changed mind,eligible,6523,Chanel,Activewear,721.97,0.0,0,72
2264,6742,2024-10-18,40,1,new,Defective,ineligible,3356,Zara,Home,51.91,0.0,0,551
2265,10248,2024-09-30,53,1,tried-on,Defective,ineligible,5110,Urban Outfitters,Dresses,51.19,11.37,1,1445
2266,10327,2023-11-28,19,0,new,Defective,needs_review,5148,H&M,Outerwear,58.69,0.0,0,655
2267,15184,2024-07-27,8,1,worn,No reason,ineligible,7601,Urban Outfitters,Accessories,69.07,16.49,1,535
2268,10469,2024-12-01,48,1,tried-on,Wrong item,ineligible,5218,Urban Outfitters,Accessories,85.9,0.0,0,635
2269,8447,2024-08-20,54,1,tried-on,Defective,eligible,4207,Under Armour,Swimwear,75.66,0.0,0,657
2270,1987,2025-07-04,57,0,tried-on,Too large,ineligible,983,Shein,Dresses,5.0,1.34,1,680
2271,590,2024-01-10,32,1,new,Too small,ineligible,288,Gucci,Jeans,968.11,0.0,0,1168
2272,14525,2025-03-18,9,1,new,Changed mind,eligible,7280,Zara,Accessories,81.59,0.0,0,1011
2273,7206,2024-09-06,23,1,new,Defective,ineligible,3586,Girlfriend Collective,Beauty,47.21,0.0,0,1202
2274,14134,2025-07-12,35,1,tried-on,Wrong item,needs_review,7086,Shein,Bags,41.67,0.0,0,455
2275,8078,2023-12-17,29,1,tried-on,Too small,eligible,4028,H&M,Lingerie,59.32,0.0,0,215
2276,10647,2024-04-18,38,1,new,Too small,ineligible,5309,Loewe,Outerwear,3007.76,0.0,0,1017
2277,2421,2024-03-24,24,1,worn,Too small,ineligible,1204,Gucci,Activewear,1155.62,0.0,0,334
2278,13905,2024-05-31,29,1,new,Wrong item,ineligible,6971,Gucci,Accessories,587.34,0.0,0,1421
2279,8412,2024-02-02,28,1,worn,Changed mind,ineligible,4191,H&M,Outerwear,62.8,7.17,1,1465
2280,15039,2025-04-11,38,0,worn,Too small,ineligible,7528,H&M,Tops,60.99,0.0,0,1072
2281,14221,2025-09-12,53,1,new,No reason,ineligible,7125,Prada,Jeans,1245.78,0.0,0,1128
2282,8096,2024-12-26,29,1,new,Changed mind,eligible,4036,Urban Outfitters,Home,175.04,18.69,1,1158
2283,13644,2025-09-12,19,1,tried-on,Too small,eligible,6841,Shein,Accessories,34.39,0.0,0,24
2284,14043,2024-10-04,42,1,new,Too small,ineligible,7040,Girlfriend Collective,Activewear,58.8,0.0,0,170
2285,8904,2025-06-28,14,1,new,No reason,eligible,4433,Urban Outfitters,Bags,47.39,0.0,0,1111
2286,4620,2025-08-12,32,1,damaged,Too large,ineligible,2324,Girlfriend Collective,Tops,64.68,0.0,0,604
2287,9520,2025-11-19,52,1,new,Wrong item,ineligible,4734,Loewe,Jeans,1375.65,0.0,0,1281
2288,3573,2025-10-09,49,1,tried-on,Too small,ineligible,1793,Zara,Home,42.77,3.1,1,1187
2289,7410,2024-07-11,7,1,new,Changed mind,eligible,3690,Urban Outfitters,Activewear,20.0,0.0,0,1105
2290,8345,2025-08-20,35,1,new,Too large,needs_review,4162,H&M,Tops,88.44,30.45,1,976
2291,3934,2024-11-23,31,1,new,Wrong item,needs_review,1981,Shein,Tops,31.15,0.0,0,1072
2292,9974,2025-11-14,52,1,new,No reason,ineligible,4968,Loewe,Home,1041.2,0.0,0,528
2293,10087,2025-01-17,7,1,new,Changed mind,eligible,5031,Under Armour,Dresses,35.05,11.28,1,816
2294,15258,2024-06-18,1,1,new,No reason,eligible,7639,Urban Outfitters,Activewear,64.97,19.34,1,782
2295,2909,2025-09-17,35,1,new,Changed mind,ineligible,1457,Loewe,Jeans,1466.29,0.0,0,570
2296,5666,2025-09-12,33,1,new,Too large,ineligible,2844,H&M,Beauty,23.4,2.56,1,1421
2297,10303,2025-09-05,58,1,new,No reason,eligible,5137,Under Armour,Footwear,174.79,0.0,0,190
2298,3149,2025-05-23,40,1,new,Wrong item,ineligible,1583,Shein,Outerwear,34.01,0.0,0,321
2299,5041,2025-03-10,48,1,new,Changed mind,ineligible,2526,Prada,Accessories,572.86,0.0,0,1048
2300,10188,2025-04-05,1,1,new,Changed mind,ineligible,5081,Gucci,Beauty,623.68,0.0,0,728
2301,15830,2025-11-10,8,1,tried-on,Too small,eligible,7920,Under Armour,Bags,62.75,7.65,1,490
2302,8384,2024-06-06,19,1,worn,Wrong item,ineligible,4178,Loewe,Bags,2126.1,0.0,0,145
2303,6432,2024-11-11,56,1,worn,Wrong item,ineligible,3202,H&M,Dresses,100.68,0.0,0,191
2304,3005,2025-11-25,43,1,worn,Too small,ineligible,1502,Loewe,Dresses,1680.72,0.0,0,799
2305,6048,2024-03-21,16,1,damaged,Too small,ineligible,3025,Under Armour,Bags,40.53,14.16,1,997
2306,5572,2024-04-24,17,1,new,Wrong item,needs_review,2799,Prada,Dresses,1868.47,0.0,0,725
2307,853,2025-01-29,45,1,worn,No reason,ineligible,417,Under Armour,Home,105.02,0.0,0,155
2308,9095,2025-01-27,37,1,damaged,Wrong item,ineligible,4528,Gucci,Footwear,573.13,0.0,0,1413
2309,11326,2025-09-30,19,1,new,Too small,needs_review,5662,Gucci,Home,687.66,0.0,0,515
2310,15440,2025-01-10,32,1,tried-on,Defective,eligible,7735,Under Armour,Swimwear,30.0,9.89,1,1484
2311,13275,2025-07-30,7,1,tried-on,Too large,eligible,6661,Gucci,Bags,2317.42,0.0,0,572
2312,1530,2025-02-14,49,1,new,Too small,ineligible,749,Girlfriend Collective,Accessories,51.77,0.0,0,337
2313,1363,2025-08-17,51,1,new,Too small,ineligible,664,Loewe,Bags,2206.14,0.0,0,215
2314,15215,2023-11-18,1,1,new,Changed mind,eligible,7616,Urban Outfitters,Tops,36.48,3.95,1,1396
2315,13921,2024-12-26,35,1,tried-on,Wrong item,needs_review,6978,Urban Outfitters,Bags,62.54,9.78,1,229
2316,14120,2024-12-29,56,0,tried-on,Wrong item,ineligible,7076,H&M,Tops,54.13,0.0,0,463
2317,1206,2024-06-07,50,1,new,Too small,ineligible,592,Zara,Beauty,92.12,18.74,1,723
2318,1583,2025-01-18,10,1,new,No reason,eligible,774,Zara,Bags,43.13,11.95,1,1368
2319,3392,2025-08-25,33,1,new,Defective,ineligible,1699,Loewe,Footwear,881.0,0.0,0,1321
2320,4336,2025-04-05,15,1,new,Wrong item,ineligible,2183,Urban Outfitters,Beauty,45.3,0.0,0,692
2321,15188,2024-01-04,13,1,new,No reason,eligible,7604,Gucci,Bags,2259.79,0.0,0,95
2322,3102,2024-09-07,28,1,new,Changed mind,ineligible,1559,Chanel,Jeans,1349.88,0.0,0,638
2323,9515,2024-10-17,22,1,new,Defective,ineligible,4731,Gucci,Swimwear,799.04,0.0,0,1279
2324,1878,2025-01-24,6,1,worn,Changed mind,ineligible,925,Gucci,Footwear,861.96,0.0,0,580
2325,776,2025-04-10,46,1,new,Wrong item,ineligible,381,Prada,Accessories,727.51,0.0,0,1416
2326,15459,2024-12-28,24,1,tried-on,Wrong item,eligible,7746,Girlfriend Collective,Swimwear,92.32,0.0,0,1291
2327,8633,2025-05-04,28,1,damaged,Too large,ineligible,4302,Girlfriend Collective,Swimwear,55.94,0.0,0,755
2328,10503,2024-05-25,60,1,tried-on,No reason,ineligible,5236,Urban Outfitters,Swimwear,77.96,0.0,0,413
2329,15490,2024-11-28,49,1,tried-on,No reason,ineligible,7760,H&M,Swimwear,50.23,0.0,0,629
2330,5676,2025-08-23,0,1,new,Defective,eligible,2848,H&M,Swimwear,47.52,0.0,0,1123
2331,5143,2025-03-05,23,1,new,Defective,ineligible,2579,Loewe,Tops,1409.14,0.0,0,1382
2332,2670,2024-12-29,52,1,new,Defective,ineligible,1336,Zara,Jeans,32.53,0.0,0,237
2333,90,2024-03-06,6,1,new,Changed mind,eligible,41,Urban Outfitters,Tops,40.28,9.15,1,186
2334,5033,2025-05-16,3,1,tried-on,Too large,eligible,2522,Shein,Home,12.16,0.0,0,960
2335,3747,2024-08-28,25,1,new,Too large,eligible,1888,H&M,Swimwear,56.05,5.54,1,1069
2336,10762,2025-04-20,57,1,new,Changed mind,ineligible,5367,Chanel,Beauty,769.41,256.61,1,1438
2337,935,2024-09-24,3,1,new,Changed mind,eligible,460,Zara,Outerwear,40.16,0.0,0,1112
2338,4661,2025-09-08,11,1,new,No reason,eligible,2344,Under Armour,Bags,139.59,0.0,0,305
2339,11048,2024-11-28,16,1,tried-on,Too small,eligible,5519,Girlfriend Collective,Activewear,84.92,0.0,0,171
2340,6903,2024-10-04,32,1,tried-on,Too small,eligible,3433,Under Armour,Swimwear,54.15,4.48,1,183
2341,12701,2024-09-21,7,1,new,Changed mind,eligible,6363,Zara,Accessories,68.25,8.27,1,681
2342,3100,2023-12-05,19,1,new,No reason,eligible,1557,Under Armour,Home,58.95,0.0,0,681
2343,14774,2025-02-11,36,0,tried-on,Too large,ineligible,7402,H&M,Beauty,111.39,0.0,0,132
2344,15159,2025-05-26,10,1,tried-on,Too large,eligible,7589,Chanel,Bags,9378.81,0.0,0,883
2345,1421,2025-03-20,40,1,new,Wrong item,ineligible,696,Gucci,Swimwear,972.62,0.0,0,137
2346,9448,2024-12-17,22,0,new,Too large,needs_review,4700,Girlfriend Collective,Footwear,61.48,0.0,0,800
2347,6941,2024-06-23,59,1,tried-on,Changed mind,ineligible,3452,Girlfriend Collective,Tops,95.21,0.0,0,739
2348,7582,2024-02-06,47,1,new,Too large,ineligible,3780,Loewe,Bags,1946.05,0.0,0,891
2349,6478,2025-04-25,6,1,worn,Wrong item,ineligible,3228,Shein,Accessories,26.15,0.0,0,508
2350,8933,2025-06-05,16,0,worn,No reason,ineligible,4446,H&M,Footwear,60.29,0.0,0,999
2351,12185,2024-06-21,59,1,new,Too small,ineligible,6104,H&M,Home,65.46,0.0,0,348
2352,4440,2024-05-28,12,1,new,No reason,eligible,2228,H&M,Footwear,36.39,0.0,0,967
2353,9936,2024-11-17,48,1,new,Changed mind,ineligible,4944,Loewe,Accessories,636.6,0.0,0,764
2354,15173,2024-09-17,22,1,new,No reason,ineligible,7597,Prada,Bags,2592.19,0.0,0,661
